更新时间,#genre#
20260703 02:16,url


RespoTime,whitelist,#genre#
891.58ms,青岛崂山双福,https://gcalic.v.myalicdn.com/gc/qdls03_1/index.m3u8
891.69ms,MDIIonair,http://web.onair-radio.eu:1935/Alpha-Host/Alpha-Host/playlist.m3u8
893.50ms,云南卫视,http://yncbn.ks-cdn.gitv.tv/gitv_live/G_YUNNAN-HQ/G_YUNNAN-HQ.m3u8
894.89ms,哈尔滨新闻综合,https://stream.hrbtv.net/xwzh/playlist.m3u8
895.16ms,广州综合,http://r.jdshipin.com/snhya
896.21ms,情歌DJ《拈花一笑》《对面的小姐姐》《酒醉的蝴蝶》,https://vdse.bdstatic.com//4eece717c6cc2fb9086a59a13ce30623.mp4
896.49ms,闻喜综合,https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8?zshanxd
896.52ms,云朵妈妈,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d8ad434c6b08421a927557a4d98da65c/1200.m3u8
899.88ms,靖宇综合,http://stream9.jlntv.cn:80/aac_jygb/playlist.m3u8
900.15ms,韩国歌团081,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240229579224.mp4
900.49ms,湖南电影,http://php.jdshipin.com:8880/iptv.php?id=hndy
900.88ms,韩国EBS少儿童频道,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8?zshijd
900.89ms,嫦娥,http://jiaojirentv.top/2020/yy.php?id=1354658064
901.33ms,韩国歌团050,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239840536452.mp4
901.55ms,山歌《阿里山的姑娘》《康定情歌》《山路十八弯》《敖包相会》,https://vdse.bdstatic.com//ae82f5b93166f47d85ff12124a021323.mp4
904.44ms,植物王国漫游记,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/fa3ad43978014ff4b64b4bff8914116c/1200.m3u8
905.42ms,金装四大才子,https://live.metshop.top/yy/1354926600
905.51ms,电影_星爷,https://live.metshop.top/huya/11342412
906.60ms,龙山综合,https://liveplay-srs.voc.com.cn/hls/tv/146_f067fe.m3u8
907.14ms,广州综合,http://r.jdshipin.com/iR6Gq
907.15ms,舟山嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8
907.51ms,MDIIkralpoptv,https://dogus-live.daioncdn.net/kralpoptv/playlist.m3u8
908.13ms,MDIIXITE,https://ms2.mx-cd.net/tv/226-1855782/XITE_NL.smil/playlist.m3u8
908.88ms,睢宁综合,https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8
912.72ms,韩国歌团052,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239945877111.mp4
913.66ms,解说_恐怖电影解说,https://live.metshop.top/huya/16741179
913.87ms,男神dj舞曲,https://vd4.bdstatic.com/mda-mkpbcp1thzqg8vju/sc/cae_h264/1637772142027994508/mda-mkpbcp1thzqg8vju.mp4
915.42ms,倒霉特熊,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87f87ba569c147e3805f80e4844d2de9/1200.m3u8
915.44ms,电影_李连杰,https://live.metshop.top/huya/11342390
915.64ms,萧山新闻,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed?
915.87ms,雪鸮的风中芭蕾,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4ee145f174a8464fb624c4ae62992b1c/1200.m3u8
915.97ms,解说_冷君说电影,https://live.metshop.top/huya/16739452
916.10ms,荥经综合,https://file.ysxtv.cn/nmip-media/channellive/channel101492/playlist.m3u8
916.39ms,阿果吉曲,http://mobi.kuwo.cn/tmevideo/tme1257647.mp4
917.32ms,遨游海底两万里,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/31d0363fb3714ce4b916790aa7da22db/1200.m3u8
920.44ms,浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?
920.64ms,甘肃都市,https://satellitepull.cnr.cn/live/wxgsdstb/playlist.m3u8
923.57ms,《驼铃》《卓玛》《天边》《鸿雁》《天路》草原歌曲,https://vdse.bdstatic.com//f8f4740a4ca7ff31c3a2d8386fc14598.mp4
924.56ms,太谷新闻综合,https://p2.vzan.com/slowlive/596867413819827251/live.m3u8?zbid=1725814272&amp;amp;tpid=1516989100&amp;amp;type=0
925.24ms,韩国歌团138,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240008780109.mp4
925.25ms,厦门第一,http://CCTVtxyh5ca.liveplay.myqcloud.com/cstv/xiamen1_2/index.m3u8
926.83ms,韩国太妍26,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240349762400.mp4
927.00ms,浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?
927.11ms,韩国歌团063,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240026585459.mp4
927.70ms,邓丽君 歌曲精选九首 經典歌曲,https://vdse.bdstatic.com//432792ba00998e73655101c9e706e1e2.mp4
928.69ms,任丘综合,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
929.02ms,芷江综合,https://liveplay-srs.voc.com.cn/hls/tv/20_68acda.m3u8
930.83ms,天龙八部,https://live.metshop.top/yy/1351814644
932.96ms,东阳影视生活,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
933.32ms,韩国歌团151,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240270774376.mp4
933.45ms,毛不易 Ⅰ 给你给我,https://vdse.bdstatic.com//4d056936c317b35f886ced83147ad7e8.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T14%3A42%3A28Z%2F-1%2Fhost%2F13c0f2dda852b6fdbcd7422de8ac3a48437304b4c38728deeedb6558c47a9eb9
933.66ms,湖南娱乐,http://php.jdshipin.com:8880/iptv.php?id=hnyl
934.18ms,Spike Outdoors,https://jmp2.uk/plu-5c393cad2de254456f7ef8c2.m3u8
935.40ms,韩国歌团007,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239903717006.mp4
936.26ms,罗庄影视,http://1.94.31.214/php/qilu.php?id=lylzys
936.57ms,中方综合,https://liveplay-srs.voc.com.cn/hls/tv/18_3aa230.m3u8
937.25ms,韩国歌团109,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240341971789.mp4
937.34ms,浙江新闻,http://ali-xwl.cztv.com/live/channel071080Plxw.m3u8
937.60ms,韩国歌团023,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240150331617.mp4
937.76ms,韩国太妍04,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240407847242.mp4
938.75ms,韩国歌团061,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239951329234.mp4
939.12ms,广州综合频道,http://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=c8dbe86d6f86eb1a21999ab479fd5667&txTime=18d3c4690e8
939.83ms,韩国歌团131,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240350575186.mp4
940.72ms,衡阳综合,https://liveplay-srs.voc.com.cn/hls/tv/183_554704.m3u8
943.01ms,韩国歌团143,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240384227055.mp4
943.10ms,北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8
943.16ms,阿果吉曲,http://mobi.kuwo.cn/tmevideo/tme1257695.mp4
943.35ms,济阳影视,http://1.94.31.214/php/qilu.php?id=jnjyys
946.27ms,韩国歌团022,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240031614983.mp4
947.56ms,韩国歌团043,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239837532125.mp4
947.83ms,韩国歌团019,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239807872136.mp4
947.92ms,黄山公共生活,http://hslive.hsnewsnet.com/lsdream/iY92ady/1000/live.m3u8?zanhd
948.14ms,韩国歌团056,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240187071401.mp4
948.21ms,庆元综合频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed
948.24ms,潍城TV,http://1.94.31.214/php/qilu.php?id=wfwc
948.62ms,韩国歌团020,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240032526123.mp4
948.79ms,老歌带DJ徐怀钰踏浪车载夜店舞曲 ,https://vd2.bdstatic.com/mda-kggpnb3aynknv5ix/v1-cae/1080p/mda-kggpnb3aynknv5ix.mp4
949.65ms,韩国太妍07,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240411259014.mp4
950.67ms,韩国太妍35,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240139316317.mp4
950.85ms,韩国歌团053,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240184339138.mp4
950.95ms,武城综艺影视,http://1.94.31.214/php/qilu.php?id=dzwczy
952.58ms,广饶科教文艺,http://1.94.31.214/php/qilu.php?id=dygrkj
952.98ms,韩国太妍16,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240070652257.mp4
953.02ms,韩国歌团085,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239995197198.mp4
953.55ms,韩国歌团133,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240113261859.mp4
954.40ms,韩国歌团027,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240151167938.mp4
954.91ms,MDIIpanik,https://livetv.streams.ovh:1936/paniktv/paniktv/playlist.m3u8
955.38ms,韩国歌团079,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240225803033.mp4
955.71ms,韩国歌团078,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239987569147.mp4
955.95ms,涉县新闻综合,https://jwcdnqx.hebyun.com.cn/live/SXTV1/1500k/tzwj_video.m3u8
956.12ms,东营区科教影视,http://1.94.31.214/php/qilu.php?id=dydyqkj
956.16ms,韩国歌团057,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240069974546.mp4
956.34ms,韩国歌团118,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240107389699.mp4
956.96ms,韩国歌团134,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240352039996.mp4
957.38ms,韩国歌团049,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240065122134.mp4
957.49ms,DJ情歌《昨夜的我又梦到了你》《心上的人儿你在哪》等HD,https://vdse.bdstatic.com//09b76fc9762763350288fb96047ec820.mp4
958.02ms,韩国太妍20,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240418087243.mp4
958.36ms,岱岳TV,http://1.94.31.214/php/qilu.php?id=tady
959.16ms,欢乐一起看,http://jiaojirentv.top/2020/yy.php?id=1354930926
959.21ms,「B站」第五人格,https://cdn-3.ttvb.eu.org/bilibili/5555
959.37ms,韩国歌团010,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239799088974.mp4
959.39ms,韩国歌团084,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239994741288.mp4
959.48ms,荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
959.81ms,韩国歌团152,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240151273206.mp4
960.52ms,韩国歌团147,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240268654616.mp4
961.20ms,麻阳综合,https://liveplay-srs.voc.com.cn/hls/tv/38_6f397d.m3u8
961.30ms,韩国歌团112,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240225254466.mp4
961.56ms,韩国歌团105,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239993732827.mp4
962.35ms,韩国歌团041,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239834324813.mp4
962.41ms,韩国太妍11,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240175161903.mp4
962.50ms,荣成综合,http://1.94.31.214/php/qilu.php?id=whrczh
962.56ms,荣成生活,http://1.94.31.214/php/qilu.php?id=whrcsh
964.24ms,陈瑞-爱的痕迹,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1218815&response=res&format=mp4&type=convert_url
964.52ms,韩国歌团042,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239834716201.mp4
964.54ms,韩国歌团136,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240008036293.mp4
964.99ms,宁阳2套,http://1.94.31.214/php/qilu.php?id=tany2
966.05ms,韩国歌团090,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239894180409.mp4
967.20ms,Angel TV Chinese (720p),https://janya-digimix.akamaized.net/vglive-sk-999451/chinese/ngrp:angelchinese_all/playlist.m3u8
967.58ms,韩国歌团117,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240106477140.mp4
967.64ms,韩国歌团093,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240119938989.mp4
967.80ms,韩国歌团111,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240342839842.mp4
969.89ms,韩国歌团116,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239998340711.mp4
970.08ms,黄山新闻综合,http://hslive.hsnewsnet.com/lsdream/hve9Wjs/1000/live.m3u8
970.53ms,韩国太妍36,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240248465975.mp4
970.83ms,30A Music (720p),https://30a-tv.com/music.m3u8
971.66ms,韩国歌团032,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239931661209.mp4
971.80ms,父母爱情,https://www.goodiptv.club/yy/1382746276
972.41ms,韩国太妍24,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240301854532.mp4
972.99ms,韩国歌团126,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240109533631.mp4
973.17ms,韩国歌团125,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240001228776.mp4
973.40ms,镇江民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8?wsSession=25eac7fcbe9d822bf028ffc8-170493717234726&wsIPSercert=f56bd6194d219a5172dbed60eca6e9b0
973.59ms,韩国歌团076,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240107150280.mp4
973.77ms,韩国歌团122,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240108721427.mp4
973.79ms,韩国太妍10,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240066736888.mp4
973.82ms,韩国歌团048,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239944465251.mp4
974.07ms,韩国歌团086,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240232939168.mp4
974.07ms,邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8
974.61ms,西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8
975.07ms,韩国歌团130,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240111085001.mp4
975.08ms,模特DJ,http://gcw.bdcdn.shoujiduoduo.com/201805/0247-477.mp4
975.12ms,韩国歌团097,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240243499351.mp4
975.91ms,平度新闻综合,http://1.94.31.214/php/qilu.php?id=qdpdxw
978.70ms,韩国歌团119,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240345787129.mp4
978.98ms,韩国太妍37,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240139720035.mp4
979.65ms,云南娱乐,https://hwapi.yntv.net/62hdvf/q9vs1b.m3u8
980.95ms,冠县综合,http://1.94.31.214/php/qilu.php?id=lcgxzh
981.94ms,韩国歌团129,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240002044738.mp4
982.45ms,鄱阳综合,http://pili-live-hls.poyang.jxxw.com.cn/pyxrmtzx/poyang.m3u8
982.52ms,韩国歌团009,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239799872402.mp4
983.09ms,Hunan TV (2160p),http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
983.23ms,平泉综合频道,https://jwcdnqx.hebyun.com.cn/live/pqzh/1500k/tzwj_video.m3u8
983.82ms,韶关公共,https://www.sgmsw.cn/videos/tv/201805/1308/9P424TC5M000AFO13CXK6GN6BOA889D2/hls/live.m3u8?zguangd
984.56ms,韩国歌团135,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240236014123.mp4
984.77ms,韩国歌团005,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239987758613.mp4
984.81ms,韩国歌团075,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240222023079.mp4
985.80ms,都市剧场,https://shcm-stream-cf1.stream.264788.xyz/cms001/ch00000090990000001203/index.m3u8?streamid=fd36352c039198fe0978687774e97e59&streamkey=0WsC3jqv5pZMcRRCygo4VTlOTvi9bTCwlnIuuJUBjnBWTwcjoCuCI96qfPqPDVNZ0aqEUXrCtmdYiA55XouMxl7kXeqYtnnZLSPxmTgKz4J1lElEFPNAHdBzm&token=1775754833-0c24e6f296307991-0-4b1ed6441088c73ad4569aca7aa649a5
985.90ms,韩国太妍33,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240478207039.mp4
986.07ms,韩国歌团039,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239936685999.mp4
986.29ms,韩国歌团077,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240224523227.mp4
986.97ms,元宝山综合,http://l2yx82zv.live2.danghongyun.com/live/hls/8be0890a1b0c4d7aaf80b51ea8646682/5a8988f5ecc64986a19aa9b6b3a052a6-1.m3u8
987.53ms,韩国太妍19,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240298694512.mp4
987.55ms,韩国歌团046,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240181243061.mp4
987.59ms,韩国歌团003,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239858729476.mp4
987.66ms,阳谷综合,http://1.94.31.214/php/qilu.php?id=lcygzh
988.30ms,韩国太妍14,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240177321736.mp4
988.31ms,韩国歌团080,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239989445779.mp4
988.59ms,韩国歌团021,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239808028600.mp4
988.64ms,韩国太妍12,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240295526170.mp4
988.65ms,韩国歌团110,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239996664565.mp4
988.70ms,桑植综合,https://liveplay-srs.voc.com.cn/hls/tv/185_938292.m3u8
989.59ms,黄陂新闻,http://livehprm.hptv.com.cn/zbpd/sd/live.m3u8
989.76ms,哈尔滨都市资讯,https://stream.hrbtv.net/zxpd/sd/live.m3u8
990.32ms,韩国太妍02,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240167997205.mp4
990.45ms,威海都市生活,http://1.94.31.214/php/qilu.php?id=whdssh
990.94ms,哈尔滨生活,https://stream.hrbtv.net/shpd/sd/live.m3u8
991.72ms,韩国歌团146,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240386743317.mp4
991.81ms,韩国歌团066,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240196491782.mp4
991.90ms,韩国歌团121,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240228462625.mp4
992.11ms,商河影视,http://1.94.31.214/php/qilu.php?id=jnshys
992.30ms,泗水新闻综合,http://1.94.31.214/php/qilu.php?id=jissxw
992.38ms,韩国歌团095,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240241527208.mp4
992.49ms,韩国歌团115,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240105989528.mp4
992.64ms,韩国太妍13,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240295818399.mp4
993.16ms,电影_王晶,https://live.metshop.top/huya/11602058
993.30ms,威海新闻综合,http://1.94.31.214/php/qilu.php?id=whxwzh
993.32ms,韩国歌团035,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240056530470.mp4
993.34ms,韩国太妍15,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240177941288.mp4
993.34ms,舌尖上的中国第1季,https://www.goodiptv.club/yy/1354930952
993.95ms,平邑综合,http://1.94.31.214/php/qilu.php?id=lypyzh
997.18ms,qq群【1106880631】,https://cloud.video.taobao.com//play/u/709608496/p/1/e/6/t/1/313689895693.mp4
998.22ms,韩国歌团088,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239890568711.mp4
998.39ms,泰山南天门,https://gcalic.v.myalicdn.com/gc/hkts07_1/index.m3u8
998.67ms,韩国歌团058,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240070346911.mp4
1000.36ms,桓台综合,http://1.94.31.214/php/qilu.php?id=zbht1
1000.69ms,兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
1000.86ms,浙江教科影视,http://ali-xwl.cztv.com/live/channel041080Plxw.m3u8
1000.99ms,韩国歌团028,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240035466345.mp4
1001.34ms,韩国歌团139,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240009608741.mp4
1001.42ms,章丘公共,http://1.94.31.214/php/qilu.php?id=jnzqgg
1001.88ms,桂东综合,https://liveplay-srs.voc.com.cn/hls/tv/174_6ab9f8.m3u8
1002.48ms,韩国歌团072,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239983417489.mp4
1004.06ms,西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd
1004.39ms,Harbin Comprehensive News Channel,https://stream.hrbtv.net/xwzh/playlist.m3u8?_upt=ef41dd531755913594
1004.49ms,韩国太妍41,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240160716008.mp4
1004.51ms,韩国太妍06,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240170661907.mp4
1004.63ms,飞碟之谜2,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/f0a47e155d32450daa1d36a04fd7d262/2000.m3u8
1005.30ms,韩国歌团128,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240001932458.mp4
1005.74ms,青田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
1006.18ms,永昌综合,https://play.kankanlive.com/live/1652755738635915.m3u8
1006.48ms,长沙新闻综合,http://ls.qingting.fm/live/4877.m3u8
1006.65ms,韩国歌团150,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240388683474.mp4
1006.89ms,耒阳综合,https://liveplay-srs.voc.com.cn/hls/tv/27_e9e1e5.m3u8
1006.91ms,普陀山,https://gcalic.v.myalicdn.com/gc/pts01_1/index.m3u8
1007.23ms,陈瑞-红尘永相伴,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_506435&response=res&format=mp4&type=convert_url
1007.49ms,韩国歌团062,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240191295627.mp4
1008.03ms,韩国歌团071,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240205555546.mp4
1008.45ms,象山综合,http://play-sh13.quklive.com/live/1702360350551252.m3u8?auth_key=2037107484-800189c57a5a44d3b823b60cf84f6756-0-a6f6828a62d5c167cff5e68735fa0d39
1008.62ms,韩国歌团045,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240063650207.mp4
1008.84ms,韩国歌团089,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240233783820.mp4
1008.96ms,韩国歌团100,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240245283772.mp4
1009.25ms,Harbin Movie Channel,https://stream.hrbtv.net/yspd/playlist.m3u8
1009.40ms,韩国歌团153,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240389031565.mp4
1009.53ms,临淄生活服务,http://1.94.31.214/php/qilu.php?id=zblzsh
1009.62ms,广西桂林漓江景区,https://gcalic.v.myalicdn.com/gc/gllj01_1/index.m3u8
1009.73ms,南美野生世界1,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/35eac4ae4e024654b845f5c7b2221d15/1200.m3u8
1010.23ms,韩国歌团114,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239998000351.mp4
1010.46ms,东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_800/index.m3u8
1011.16ms,韩国歌团132,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240350771160.mp4
1011.24ms,韩国歌团141,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240262842385.mp4
1011.25ms,韩国歌团113,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240225226897.mp4
1012.52ms,韩国歌团001,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240095359203.mp4
1013.16ms,韩国歌团065,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239911732892.mp4
1013.43ms,南宁影视HD,http://hls.nntv.cn/nnlive/YSYL_244.m3u8
1013.85ms,韩国歌团034,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239831144046.mp4
1013.90ms,韩国太妍27,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240121912724.mp4
1015.05ms,云朵、刀郎、孙露、张雨生等經典怀旧歌曲6首,https://vdse.bdstatic.com//fa0ed7ad8657cc4d13972c3d9aa5ddbf.mp4
1015.59ms,博兴生活,http://1.94.31.214/php/qilu.php?id=bzbxsh
1015.76ms,斗鱼电影HD1,http://epg.112114.xyz/douyu/20415
1015.84ms,韩国歌团014,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240145171654.mp4
1017.07ms,Contra Costa College TV [Geo-blocked],https://reflect-contra-costa.cablecast.tv/live-7/live/live.m3u8
1017.16ms,峄城综合,http://1.94.31.214/php/qilu.php?id=zzyczh
1017.38ms,韩国太妍21,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240299394846.mp4
1018.48ms,韩国歌团127,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240347663598.mp4
1018.53ms,韩国歌团044,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240179867562.mp4
1018.86ms,诸城新闻综合,http://1.94.31.214/php/qilu.php?id=wfzcxw
1018.95ms,韩国歌团140,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240379515679.mp4
1019.22ms,赣州新闻,https://pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526329228525.m3u8
